"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"13070","2015-11-19T07:42:12.000Z",36.6602,-98.4594,5.914,4.7,"mwr",NA,116,NA,0.66,"us","us10003zgz","2017-10-11T21:17:54.086Z","13km SW of Cherokee, Oklahoma","earthquake",3,4.2,0.04,59,"reviewed","tul","us","Oklahoma"
"15495","2015-07-27T18:12:15.400Z",35.9889,-97.5717,5,4.5,"mwr",NA,NA,NA,0.87,"us","us200030gd","2017-10-11T21:09:55.490Z","4km NNE of Crescent, Oklahoma","earthquake",2,4.3,0.037,69,"reviewed","tul","us","Oklahoma"
"28175","2013-12-07T18:10:24.590Z",35.6073,-97.3863,8.44,4.5,"mwr",NA,NA,NA,1.63,"us","usb000ldeh","2017-08-03T03:18:45.721Z","9km ESE of Edmond, Oklahoma","earthquake",NA,3.9,0.039,NA,"reviewed","tul","us","Oklahoma"
"43009","2011-11-08T02:46:57.000Z",35.531,-96.788,5,4.8,"mwr",342,19.2,NA,NA,"us","usp000jajb","2017-06-26T21:32:27.050Z","Oklahoma","earthquake",NA,NA,NA,NA,"reviewed","tul","us","Oklahoma"
"43054","2011-11-06T03:53:10.000Z",35.532,-96.765,5.2,5.7,"mww",474,17.1,NA,NA,"us","usp000jadn","2017-06-26T21:36:52.543Z","Oklahoma","earthquake",NA,NA,NA,NA,"reviewed","tul","us","Oklahoma"
"43076","2011-11-05T07:12:45.000Z",35.55,-96.764,3.1,4.8,"mwr",322,17.2,NA,NA,"us","usp000jac0","2017-06-26T21:38:59.497Z","Oklahoma","earthquake",NA,NA,NA,NA,"reviewed","tul","us","Oklahoma"
"128963","1997-09-06T23:38:00.910Z",34.66,-96.435,5,4.5,"mblg",NA,NA,NA,0.24,"us","usp000877r","2017-04-13T22:10:01.364Z","Oklahoma","earthquake",NA,NA,NA,NA,"reviewed","us","tul","Oklahoma"
"222124","1974-02-15T13:33:49.200Z",36.5,-100.693,24,4.5,"mb",NA,NA,NA,NA,"us","usp00005ac","2017-04-13T21:48:01.676Z","Oklahoma","earthquake",NA,NA,NA,NA,"reviewed","us","us","Oklahoma"
"38958","2012-05-17T08:12:00.990Z",31.926,-94.369,5,4.8,"mwr",300,18.3,NA,1.24,"us","usp000jkhb","2015-03-24T01:29:25.291Z","eastern Texas","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Texas"
"43423","2011-10-20T12:24:41.600Z",28.865,-98.079,5,4.8,"mwr",220,30.6,NA,1.23,"us","usp000j9kx","2017-04-13T22:26:49.993Z","southern Texas","earthquake",NA,NA,NA,NA,"reviewed","us","us","southern Texas"
"140034","1995-04-14T00:32:56.170Z",30.285,-103.347,17.8,5.7,"mw",NA,NA,NA,1,"us","usp0006vmm","2017-04-13T22:07:29.462Z","western Texas","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Texas"
"217387","1975-08-01T07:27:57.300Z",31.425,-104.012,5,4.8,"mb",NA,NA,NA,NA,"us","usp0000c8u","2014-11-06T23:21:31.536Z","western Texas","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Texas"
"233554","1931-08-16T11:40:25.000Z",30.664,-104.367,10,6.5,"mw",NA,NA,NA,NA,"iscgem","iscgem906944","2015-05-13T18:52:43.000Z","Texas-Chihuahua border region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Texas-Chihuahua border region"
"50482","2011-02-28T05:00:50.240Z",35.2686667,-92.3545,3.16,4.7,"mw",19,54,NA,0.21,"nm","nm608509","2017-04-13T22:25:58.987Z","4km NE of Greenbrier, Arkansas","earthquake",0.5,0.4,1.334,2,"reviewed","nm","nm","Arkansas"
"215214","1976-03-25T01:00:11.900Z",35.61,-90.48,15,4.5,"mlg",NA,NA,NA,NA,"nm","nm600380","2016-04-14T13:13:26.177Z","7km SSE of Trumann, Arkansas","earthquake",NA,NA,NA,NA,"reviewed","nm","nm","Arkansas"
"215215","1976-03-25T00:41:20.500Z",35.59,-90.48,15,5,"mlg",NA,NA,NA,NA,"nm","nm600379","2017-04-26T17:29:16.285Z","8km NW of Marked Tree, Arkansas","earthquake",NA,NA,NA,NA,"reviewed","nm","nm","Arkansas"
"156698","1991-05-04T01:18:54.600Z",36.575,-89.825,11.2,4.5,"md",NA,NA,NA,NA,"nm","nm603867","2017-04-13T22:03:31.588Z","12km E of Malden, Missouri","earthquake",NA,NA,NA,NA,"reviewed","nm","nm","Missouri"
"159197","1990-09-26T13:18:51.710Z",37.152,-89.613,1,4.8,"md",NA,NA,NA,NA,"nm","nm603773","2016-04-14T18:51:11.334Z","4km SE of Chaffee, Missouri","earthquake",NA,NA,NA,NA,"reviewed","nm","nm","Missouri"
"2176091","1975-07-09T14:54:15.100Z",45.669,-96.041,10,4.6,"mb",NA,NA,NA,NA,"us","usp0000byg","2017-04-13T21:48:50.907Z","South Dakota-Minnesota border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","South Dakota-Minnesota border region"
"69374","2008-04-18T15:14:17.210Z",38.4585,-87.8691667,15.46,4.7,"mw",16,89,NA,0.28,"nm","nm606669","2017-04-26T18:08:03.599Z","10km WNW of Mount Carmel, Illinois","earthquake",0.8,0.9,NA,NA,"reviewed","nm","nm","Illinois"
"69379","2008-04-18T09:36:59.110Z",38.4515,-87.8861667,14.25,5.2,"mw",16,86,NA,0.2,"nm","nm606657","2017-04-13T22:22:16.150Z","11km WNW of Mount Carmel, Illinois","earthquake",1.3,1.3,NA,NA,"reviewed","nm","nm","Illinois"
"172724","1987-06-10T23:48:53.900Z",38.71,-87.95,4.6,5.2,"md",NA,NA,NA,NA,"nm","nm603116","2017-09-15T16:21:29.121Z","7km W of Sumner, Illinois","earthquake",NA,NA,NA,NA,"reviewed","nm","nm","Illinois"
"221787","1974-04-03T23:05:02.500Z",38.592,-88.094,11,4.5,"mb",NA,NA,NA,NA,"us","usp00005uz","2017-04-13T21:48:07.691Z","Illinois","earthquake",NA,NA,NA,NA,"reviewed","us","us","Illinois"
"107679","2002-06-18T17:37:17.270Z",38.0001667,-87.7563333,16.05,4.6,"mw",14,99,NA,0.17,"nm","nm605053","2017-04-13T22:15:32.990Z","14km ENE of Mount Vernon, Indiana","earthquake",1.7,0.9,NA,NA,"reviewed","nm","nm","Indiana"
"167775","1988-09-07T02:28:09.540Z",38.143,-83.878,10,4.5,"mb",NA,NA,NA,0.8,"us","usp0003krm","2017-04-13T22:00:27.149Z","8km E of Mount Sterling, Kentucky","earthquake",NA,NA,NA,5,"reviewed","us","us","Kentucky"
"200121","1980-07-27T18:52:21.800Z",38.174,-83.907,8,5.1,"mb",NA,NA,NA,NA,"us","usp000193y","2017-04-26T17:34:02.737Z","14km N of Mount Sterling, Kentucky","earthquake",NA,NA,NA,NA,"reviewed","s","us","Kentucky"
"222788","1973-11-30T07:48:41.200Z",35.799,-83.962,3,4.7,"mb",NA,NA,NA,NA,"us","usp00004c7","2017-04-26T17:27:15.800Z","eastern Tennessee","earthquake",NA,NA,NA,NA,"reviewed","s","us","eastern Tennessee"
"103325","2003-04-29T08:59:39.070Z",34.4938333,-85.6298333,19.81,4.6,"mw",21,154,NA,0.07,"se","se605341","2017-04-13T22:16:26.000Z","9km NE of Fort Payne, Alabama","earthquake",0.8,0.9,NA,NA,"reviewed","se","se","Alabama"
"123349","1999-01-18T07:00:53.470Z",33.405,-87.255,1,4.8,"mb",NA,NA,NA,1,"us","usp000918y","2014-11-07T01:06:49.636Z","Alabama","rock burst",NA,NA,NA,18,"reviewed","us","us","Alabama"
"128403","1997-10-24T08:35:17.870Z",31.118,-87.339,10,4.8,"mb",NA,NA,NA,0.98,"us","usp00089hq","2017-04-26T17:54:05.275Z","Alabama","earthquake",NA,NA,NA,29,"reviewed","us","us","Alabama"
"217741","1975-06-24T11:11:36.000Z",33.719,-87.84,10,4.5,"mb",NA,NA,NA,NA,"us","usp0000brg","2017-04-26T17:28:33.189Z","Alabama","earthquake",NA,NA,NA,NA,"reviewed","us","us","Alabama"
"1","2017-10-25T12:04:44.400Z",-55.2406,-31.5895,10,4.9,"mb",NA,125,2.995,0.64,"us","us1000awnh","2017-10-25T12:25:08.040Z","South Georgia Island region","earthquake",5.1,1.9,0.094,36,"reviewed","us","us","South Georgia Island region"
"133","2017-10-12T03:12:27.430Z",-56.3176,-24.8144,30.41,5.3,"mb",NA,106,6.97,0.77,"us","us1000aqkz","2017-10-12T03:24:41.040Z","152km ENE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",11.7,6.3,0.083,49,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"225","2017-10-04T13:00:13.070Z",-56.0898,-27.8657,105.32,4.5,"mb",NA,114,5.261,0.41,"us","us1000aqne","2017-10-25T05:47:55.040Z","79km NNW of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",12.3,7,0.124,19,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"233","2017-10-03T19:04:26.210Z",-55.2702,-28.8364,10,5.2,"mb",NA,47,4.539,0.67,"us","us2000b0lw","2017-10-04T15:20:20.040Z","189km NNW of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",8.9,1.7,0.062,86,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"389","2017-09-22T20:06:46.700Z",-57.0435,-25.1184,57.87,4.6,"mb",NA,129,7,0.48,"us","us2000awr3","2017-10-21T17:19:08.040Z","132km ESE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",15.1,10.7,0.133,19,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"527","2017-09-15T18:48:02.550Z",-55.4436,-28.3619,9,5.5,"mww",NA,32,4.836,0.99,"us","us2000anjp","2017-10-10T17:34:36.757Z","157km NNW of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",8.1,1.3,0.075,17,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"537","2017-09-15T11:29:26.470Z",-55.4357,-28.0859,10,4.5,"mb",NA,114,4.989,0.7,"us","us2000asm8","2017-10-22T07:57:13.040Z","151km NNW of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",7,1.9,0.104,29,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"749","2017-09-06T13:45:09.510Z",-57.6805,-25.2999,35,5,"mb",NA,69,7.138,0.57,"us","us2000agv3","2017-09-23T11:41:00.040Z","158km SE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",10.5,2,0.1,32,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"760","2017-09-05T18:43:13.080Z",-55.8136,-25.8962,10,4.6,"mb",NA,129,18.672,0.42,"us","us2000arue","2017-10-11T21:29:42.040Z","127km NE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",16.2,1.9,0.146,15,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"761","2017-09-05T18:41:55.370Z",-55.8515,-25.9604,10,4.9,"mb",NA,81,6.249,0.88,"us","us2000arp6","2017-10-11T21:25:21.040Z","121km NE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",6.4,1.9,0.119,24,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"763","2017-09-05T17:51:59.650Z",-55.8715,-26.0768,10,4.9,"mb",NA,90,6.188,0.93,"us","us2000arud","2017-10-11T21:28:06.040Z","115km NE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",4.9,1.8,0.095,38,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"764","2017-09-05T17:09:02.900Z",-55.8409,-26.179,10,4.7,"mb",NA,77,6.126,0.96,"us","us2000arpa","2017-10-11T21:26:48.040Z","114km NE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",10.8,1.8,0.092,38,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"788","2017-09-04T08:25:56.020Z",-57.6594,-25.2639,35,4.5,"mb",NA,152,7.148,0.87,"us","us2000arqk","2017-10-11T09:00:52.040Z","158km SE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",8,2,0.124,19,"reviewed","us","us","South Georgia and the South Sandwich Islands"
"790","2017-09-04T08:07:34.500Z",-57.7387,-25.6131,25,6.1,"mww",NA,21,7.009,0.86,"us","us2000afh9","2017-10-11T15:53:31.169Z","150km SE of Visokoi Island, South Georgia and the South Sandwich Islands","earthquake",8.2,1.7,0.066,22,"reviewed","us","us","South Georgia and the South Sandwich Islands"
