"","t","pd","Country","Mag"
"3444",4,0.288384911200083,"russia",6.5
"3445",5,0.346408440388092,"russia",6.5
"3446",6,0.399700858625223,"russia",6.5
"3447",7,0.448647930292628,"russia",6.5
"3448",8,0.493603965392286,"russia",6.5
"3449",9,0.534894384267896,"russia",6.5
"3450",10,0.572818073204074,"russia",6.5
"3451",11,0.60764954795517,"russia",6.5
"3452",12,0.639640940864705,"russia",6.5
"3453",13,0.669023825959458,"russia",6.5
"3454",14,0.696010895229397,"russia",6.5
"3455",15,0.720797498227431,"russia",6.5
"3456",16,0.743563056133583,"russia",6.5
"3457",17,0.764472360519483,"russia",6.5
"3458",18,0.78367676621446,"russia",6.5
"3459",19,0.801315286907954,"russia",6.5
"3460",20,0.81751560141892,"russia",6.5
"3461",21,0.832394977916237,"russia",6.5
"3462",22,0.846061122780218,"russia",6.5
"3463",23,0.858612960249818,"russia",6.5
"3464",24,0.870141348499125,"russia",6.5
"3465",25,0.880729737326551,"russia",6.5
"3466",26,0.890454772217485,"russia",6.5
"3467",27,0.899386849153016,"russia",6.5
"3468",28,0.907590624180767,"russia",6.5
"3469",29,0.915125481436444,"russia",6.5
"3470",30,0.922045963003938,"russia",6.5
"3471",31,0.928402163725584,"russia",6.5
"3472",32,0.934240093820452,"russia",6.5
"3473",33,0.939602011935545,"russia",6.5
"3474",34,0.944526731040736,"russia",6.5
"3475",35,0.9490498993817,"russia",6.5
"3476",36,0.953204258524567,"russia",6.5
"3477",37,0.957019880360176,"russia",6.5
"3478",38,0.960524384783531,"russia",6.5
"3479",39,0.963743139624144,"russia",6.5
"3480",40,0.966699444274501,"russia",6.5
"3481",41,0.969414698345876,"russia",6.5
"3482",42,0.971908556572301,"russia",6.5
"3483",43,0.974199071084029,"russia",6.5
"3484",44,0.976302822080313,"russia",6.5
"3485",45,0.978235037847428,"russia",6.5
"3486",46,0.98000970499068,"russia",6.5
"3487",47,0.981639669678341,"russia",6.5
"3488",48,0.983136730630374,"russia",6.5
"3489",49,0.984511724525071,"russia",6.5
"3490",50,0.985774604441806,"russia",6.5
"3491",51,0.986934511907757,"russia",6.5
"3492",52,0.987999843070077,"russia",6.5
"3493",53,0.988978309472551,"russia",6.5
"3494",54,0.989876993876642,"russia",6.5
"3495",55,0.990702401531024,"russia",6.5
"3496",56,0.9914605072607,"russia",6.5
"3497",57,0.992156798716584,"russia",6.5
"3498",58,0.992796316098605,"russia",6.5
"3499",59,0.993383688639874,"russia",6.5
"3500",60,0.993923168116017,"russia",6.5
"3501",61,0.994418659622226,"russia",6.5
"3502",62,0.994873749840822,"russia",6.5
"3503",63,0.995291733003936,"russia",6.5
"3504",64,0.995675634739257,"russia",6.5
"3505",65,0.996028233971448,"russia",6.5
"3506",66,0.996352083037766,"russia",6.5
"3507",67,0.996649526163502,"russia",6.5
"3508",68,0.996922716430973,"russia",6.5
"3509",69,0.997173631364899,"russia",6.5
"3510",70,0.997404087246985,"russia",6.5
"3511",71,0.997615752263319,"russia",6.5
"3512",72,0.997810158579764,"russia",6.5
"3513",73,0.997988713432752,"russia",6.5
"3514",74,0.998152709315746,"russia",6.5
"3515",75,0.998303333335141,"russia",6.5
"3516",76,0.998441675803281,"russia",6.5
"3517",77,0.998568738130845,"russia",6.5
"3518",78,0.998685440075686,"russia",6.5
"3519",79,0.998792626400622,"russia",6.5
"3520",80,0.998891072988373,"russia",6.5
"3521",1,0.00525529234344024,"russia",7
"3522",2,0.0104829665892654,"russia",7
"3523",3,0.0156831678786525,"russia",7
"3524",4,0.0208560405900191,"russia",7
"3525",5,0.0260017283430322,"russia",7
"3526",6,0.031120374002595,"russia",7
"3527",7,0.0362121196828143,"russia",7
"3528",8,0.0412771067509458,"russia",7
"3529",9,0.0463154758313183,"russia",7
"3530",10,0.0513273668092394,"russia",7
"3531",11,0.0563129188348781,"russia",7
"3532",12,0.0612722703271286,"russia",7
"3533",13,0.0662055589774535,"russia",7
"3534",14,0.0711129217537063,"russia",7
"3535",15,0.0759944949039346,"russia",7
"3536",16,0.0808504139601626,"russia",7
"3537",17,0.085680813742154,"russia",7
"3538",18,0.0904858283611553,"russia",7
"3539",19,0.0952655912236192,"russia",7
"3540",20,0.100020235034909,"russia",7
"3541",21,0.104749891802981,"russia",7
"3542",22,0.109454692842053,"russia",7
"3543",23,0.114134768776246,"russia",7
"3544",24,0.118790249543216,"russia",7
"3545",25,0.123421264397757,"russia",7
"3546",26,0.12802794191539,"russia",7
"3547",27,0.132610409995936,"russia",7
"3548",28,0.137168795867064,"russia",7
"3549",29,0.141703226087825,"russia",7
"3550",30,0.146213826552165,"russia",7
"3551",31,0.150700722492421,"russia",7
"3552",32,0.155164038482795,"russia",7
"3553",33,0.15960389844282,"russia",7
"3554",34,0.16402042564079,"russia",7
"3555",35,0.168413742697193,"russia",7
"3556",36,0.172783971588106,"russia",7
"3557",37,0.17713123364859,"russia",7
"3558",38,0.181455649576053,"russia",7
"3559",39,0.185757339433602,"russia",7
"3560",40,0.190036422653379,"russia",7
"3561",41,0.194293018039874,"russia",7
"3562",42,0.198527243773226,"russia",7
"3563",43,0.2027392174125,"russia",7
"3564",44,0.206929055898957,"russia",7
"3565",45,0.211096875559296,"russia",7
"3566",46,0.215242792108886,"russia",7
"3567",47,0.219366920654975,"russia",7
"3568",48,0.223469375699893,"russia",7
"3569",49,0.227550271144225,"russia",7
"3570",50,0.231609720289973,"russia",7
"3571",51,0.235647835843707,"russia",7
"3572",52,0.239664729919689,"russia",7
"3573",53,0.24366051404299,"russia",7
"3574",54,0.247635299152581,"russia",7
"3575",55,0.251589195604419,"russia",7
"3576",56,0.255522313174507,"russia",7
"3577",57,0.259434761061944,"russia",7
"3578",58,0.263326647891953,"russia",7
"3579",59,0.267198081718902,"russia",7
"3580",60,0.271049170029303,"russia",7
"3581",61,0.274880019744793,"russia",7
"3582",62,0.278690737225104,"russia",7
"3583",63,0.282481428271017,"russia",7
"3584",64,0.2862521981273,"russia",7
"3585",65,0.290003151485629,"russia",7
"3586",66,0.293734392487494,"russia",7
"3587",67,0.297446024727089,"russia",7
"3588",68,0.301138151254194,"russia",7
"3589",69,0.304810874577031,"russia",7
"3590",70,0.308464296665109,"russia",7
"3591",71,0.31209851895206,"russia",7
"3592",72,0.315713642338453,"russia",7
"3593",73,0.319309767194592,"russia",7
"3594",74,0.322886993363309,"russia",7
"3595",75,0.32644542016273,"russia",7
"3596",76,0.329985146389038,"russia",7
"3597",77,0.333506270319211,"russia",7
"3598",78,0.337008889713754,"russia",7
"3599",79,0.34049310181941,"russia",7
"3600",80,0.343959003371864,"russia",7
"3601",1,0.895663082256002,"Solomon Islands",6
"3602",2,0.989113807595682,"Solomon Islands",6
"3603",3,0.998864168238565,"Solomon Islands",6
"3604",4,0.999881490814936,"Solomon Islands",6
"3605",5,0.999987635116906,"Solomon Islands",6
"3606",6,0.99999870988621,"Solomon Islands",6
"3607",7,0.999999865393504,"Solomon Islands",6
"3608",8,0.999999985955573,"Solomon Islands",6
"3609",9,0.999999998534648,"Solomon Islands",6
"3610",10,0.99999999984711,"Solomon Islands",6
"3611",11,0.999999999984048,"Solomon Islands",6
"3612",12,0.999999999998336,"Solomon Islands",6
"3613",13,0.999999999999826,"Solomon Islands",6
"3614",14,0.999999999999982,"Solomon Islands",6
"3615",15,0.999999999999998,"Solomon Islands",6
"3616",16,1,"Solomon Islands",6
"3617",17,1,"Solomon Islands",6
"3618",18,1,"Solomon Islands",6
"3619",19,1,"Solomon Islands",6
"3620",20,1,"Solomon Islands",6
"3621",21,1,"Solomon Islands",6
"3622",22,1,"Solomon Islands",6
"3623",23,1,"Solomon Islands",6
"3624",24,1,"Solomon Islands",6
"3625",25,1,"Solomon Islands",6
"3626",26,1,"Solomon Islands",6
"3627",27,1,"Solomon Islands",6
"3628",28,1,"Solomon Islands",6
"3629",29,1,"Solomon Islands",6
"3630",30,1,"Solomon Islands",6
"3631",31,1,"Solomon Islands",6
"3632",32,1,"Solomon Islands",6
"3633",33,1,"Solomon Islands",6
"3634",34,1,"Solomon Islands",6
"3635",35,1,"Solomon Islands",6
"3636",36,1,"Solomon Islands",6
"3637",37,1,"Solomon Islands",6
"3638",38,1,"Solomon Islands",6
"3639",39,1,"Solomon Islands",6
"3640",40,1,"Solomon Islands",6
"3641",41,1,"Solomon Islands",6
"3642",42,1,"Solomon Islands",6
"3643",43,1,"Solomon Islands",6
"3644",44,1,"Solomon Islands",6
"3645",45,1,"Solomon Islands",6
"3646",46,1,"Solomon Islands",6
"3647",47,1,"Solomon Islands",6
"3648",48,1,"Solomon Islands",6
"3649",49,1,"Solomon Islands",6
"3650",50,1,"Solomon Islands",6
"3651",51,1,"Solomon Islands",6
"3652",52,1,"Solomon Islands",6
"3653",53,1,"Solomon Islands",6
"3654",54,1,"Solomon Islands",6
"3655",55,1,"Solomon Islands",6
"3656",56,1,"Solomon Islands",6
"3657",57,1,"Solomon Islands",6
"3658",58,1,"Solomon Islands",6
"3659",59,1,"Solomon Islands",6
"3660",60,1,"Solomon Islands",6
"3661",61,1,"Solomon Islands",6
"3662",62,1,"Solomon Islands",6
"3663",63,1,"Solomon Islands",6
"3664",64,1,"Solomon Islands",6
"3665",65,1,"Solomon Islands",6
"3666",66,1,"Solomon Islands",6
"3667",67,1,"Solomon Islands",6
"3668",68,1,"Solomon Islands",6
"3669",69,1,"Solomon Islands",6
"3670",70,1,"Solomon Islands",6
"3671",71,1,"Solomon Islands",6
"3672",72,1,"Solomon Islands",6
"3673",73,1,"Solomon Islands",6
"3674",74,1,"Solomon Islands",6
"3675",75,1,"Solomon Islands",6
"3676",76,1,"Solomon Islands",6
"3677",77,1,"Solomon Islands",6
"3678",78,1,"Solomon Islands",6
"3679",79,1,"Solomon Islands",6
"3680",80,1,"Solomon Islands",6
"3681",1,0.207734675320315,"Solomon Islands",6.5
"3682",2,0.372315655310193,"Solomon Islands",6.5
"3683",3,0.502707458857974,"Solomon Islands",6.5
"3684",4,0.606012363431327,"Solomon Islands",6.5
"3685",5,0.687857257194138,"Solomon Islands",6.5
"3686",6,0.752700128524507,"Solomon Islands",6.5
"3687",7,0.804072887032224,"Solomon Islands",6.5
"3688",8,0.844773742231031,"Solomon Islands",6.5
"3689",9,0.877019618489855,"Solomon Islands",6.5
"3690",10,0.902566908113634,"Solomon Islands",6.5
"3691",11,0.922807139822102,"Solomon Islands",6.5
"3692",12,0.938842773568204,"Solomon Islands",6.5
"3693",13,0.951547250144504,"Solomon Islands",6.5
"3694",14,0.961612566404112,"Solomon Islands",6.5
"3695",15,0.969586967458534,"Solomon Islands",6.5
"3696",16,0.975904808899042,"Solomon Islands",6.5
"3697",17,0.98091021559918,"Solomon Islands",6.5
"3698",18,0.984875825763619,"Solomon Islands",6.5
"3699",19,0.988017641188102,"Solomon Islands",6.5
"3700",20,0.990506792605463,"Solomon Islands",6.5
"3701",21,0.992478860961315,"Solomon Islands",6.5
"3702",22,0.994041262337556,"Solomon Islands",6.5
"3703",23,0.995279098771182,"Solomon Islands",6.5
"3704",24,0.99625979365517,"Solomon Islands",6.5
"3705",25,0.997036764205844,"Solomon Islands",6.5
"3706",26,0.997652331031441,"Solomon Islands",6.5
"3707",27,0.998140023282384,"Solomon Islands",6.5
"3708",28,0.998526404941921,"Solomon Islands",6.5
"3709",29,0.998832521732865,"Solomon Islands",6.5
"3710",30,0.999075047451632,"Solomon Islands",6.5
"3711",31,0.999267192168954,"Solomon Islands",6.5
"3712",32,0.999419421765808,"Solomon Islands",6.5
"3713",33,0.999540027996786,"Solomon Islands",6.5
"3714",34,0.99963558013153,"Solomon Islands",6.5
"3715",35,0.999711282774587,"Solomon Islands",6.5
"3716",36,0.999771259353668,"Solomon Islands",6.5
"3717",37,0.999818776717566,"Solomon Islands",6.5
"3718",38,0.999856423077303,"Solomon Islands",6.5
"3719",39,0.999886248982723,"Solomon Islands",6.5
"3720",40,0.999909879013364,"Solomon Islands",6.5
"3721",41,0.999928600267263,"Solomon Islands",6.5
"3722",42,0.999943432467561,"Solomon Islands",6.5
"3723",43,0.999955183505546,"Solomon Islands",6.5
"3724",44,0.99996449344547,"Solomon Islands",6.5
"3725",45,0.999971869388047,"Solomon Islands",6.5
"3726",46,0.999977713091588,"Solomon Islands",6.5
"3727",47,0.999982342855271,"Solomon Islands",6.5
"3728",48,0.999986010856498,"Solomon Islands",6.5
"3729",49,0.999988916886681,"Solomon Islands",6.5
"3730",50,0.999991219233628,"Solomon Islands",6.5
"3731",51,0.99999304330328,"Solomon Islands",6.5
"3732",52,0.999994488450414,"Solomon Islands",6.5
"3733",53,0.999995633390378,"Solomon Islands",6.5
"3734",54,0.99999654048661,"Solomon Islands",6.5
"3735",55,0.999997259147501,"Solomon Islands",6.5
"3736",56,0.999997828517605,"Solomon Islands",6.5
"3737",57,0.999998279609795,"Solomon Islands",6.5
"3738",58,0.999998636994496,"Solomon Islands",6.5
"3739",59,0.999998920138002,"Solomon Islands",6.5
"3740",60,0.999999144462783,"Solomon Islands",6.5
"3741",61,0.999999322187529,"Solomon Islands",6.5
"3742",62,0.999999462992683,"Solomon Islands",6.5
"3743",63,0.999999574547723,"Solomon Islands",6.5
"3744",64,0.999999662928914,"Solomon Islands",6.5
"3745",65,0.999999732950267,"Solomon Islands",6.5
"3746",66,0.999999788425756,"Solomon Islands",6.5
"3747",67,0.999999832377063,"Solomon Islands",6.5
"3748",68,0.999999867198159,"Solomon Islands",6.5
"3749",69,0.999999894785707,"Solomon Islands",6.5
"3750",70,0.999999916642364,"Solomon Islands",6.5
"3751",71,0.999999933958635,"Solomon Islands",6.5
"3752",72,0.999999947677717,"Solomon Islands",6.5
"3753",73,0.999999958546869,"Solomon Islands",6.5
"3754",74,0.999999967158122,"Solomon Islands",6.5
"3755",75,0.999999973980519,"Solomon Islands",6.5
"3756",76,0.999999979385667,"Solomon Islands",6.5
"3757",77,0.999999983667979,"Solomon Islands",6.5
"3758",78,0.999999987060706,"Solomon Islands",6.5
"3759",79,0.999999989748646,"Solomon Islands",6.5
"3760",80,0.999999991878208,"Solomon Islands",6.5
"3761",1,0.0237057219211593,"Solomon Islands",7
"3762",2,0.0468494825905151,"Solomon Islands",7
"3763",3,0.0694446037052335,"Solomon Islands",7
"3764",4,0.0915040911620314,"Solomon Islands",7
"3765",5,0.113040642543455,"Solomon Islands",7
"3766",6,0.13406665442669,"Solomon Islands",7
"3767",7,0.15459422951911,"Solomon Islands",7
"3768",8,0.174635183624673,"Solomon Islands",7
"3769",9,0.194201052445176,"Solomon Islands",7
"3770",10,0.213303098220273,"Solomon Islands",7
"3771",11,0.231952316210101,"Solomon Islands",7
"3772",12,0.250159441024215,"Solomon Islands",7
"3773",13,0.267934952800501,"Solomon Islands",7
"3774",14,0.285289083237613,"Solomon Islands",7
"3775",15,0.302231821484399,"Solomon Islands",7
"3776",16,0.318772919889723,"Solomon Islands",7
"3777",17,0.334921899615981,"Solomon Islands",7
"3778",18,0.350688056119537,"Solomon Islands",7
"3779",19,0.366080464501255,"Solomon Islands",7
"3780",20,0.381107984730179,"Solomon Islands",7
"3781",21,0.395779266743391,"Solomon Islands",7
"3782",22,0.410102755424971,"Solomon Islands",7
"3783",23,0.424086695466925,"Solomon Islands",7
"3784",24,0.437739136114882,"Solomon Islands",7
"3785",25,0.451067935801293,"Solomon Islands",7
"3786",26,0.464080766668796,"Solomon Islands",7
"3787",27,0.476785118986346,"Solomon Islands",7
"3788",28,0.489188305460668,"Solomon Islands",7
"3789",29,0.501297465445494,"Solomon Islands",7
"3790",30,0.51311956905102,"Solomon Islands",7
"3791",31,0.524661421155951,"Solomon Islands",7
"3792",32,0.535929665324427,"Solomon Islands",7
"3793",33,0.546930787630105,"Solomon Islands",7
"3794",34,0.557671120389585,"Solomon Islands",7
"3795",35,0.568156845807327,"Solomon Islands",7
"3796",36,0.578393999534175,"Solomon Islands",7
"3797",37,0.58838847414151,"Solomon Islands",7
"3798",38,0.598146022513055,"Solomon Islands",7
"3799",39,0.607672261156273,"Solomon Islands",7
"3800",40,0.616972673435259,"Solomon Islands",7
"3801",41,0.626052612727008,"Solomon Islands",7
"3802",42,0.634917305502846,"Solomon Islands",7
"3803",43,0.643571854336823,"Solomon Islands",7
"3804",44,0.652021240842788,"Solomon Islands",7
"3805",45,0.660270328541839,"Solomon Islands",7
"3806",46,0.668323865661793,"Solomon Islands",7
"3807",47,0.6761864878703,"Solomon Islands",7
"3808",48,0.68386272094316,"Solomon Islands",7
"3809",49,0.691356983369394,"Solomon Islands",7
"3810",50,0.698673588894547,"Solomon Islands",7
"3811",51,0.705816749003713,"Solomon Islands",7
"3812",52,0.712790575345694,"Solomon Islands",7
"3813",53,0.719599082099685,"Solomon Islands",7
"3814",54,0.726246188285868,"Solomon Islands",7
"3815",55,0.73273572002122,"Solomon Islands",7
"3816",56,0.739071412721856,"Solomon Islands",7
"3817",57,0.745256913253153,"Solomon Islands",7
"3818",58,0.751295782028911,"Solomon Islands",7
"3819",59,0.757191495060753,"Solomon Islands",7
"3820",60,0.762947445958936,"Solomon Islands",7
"3821",61,0.768566947885734,"Solomon Islands",7
"3822",62,0.77405323546252,"Solomon Islands",7
"3823",63,0.779409466631631,"Solomon Islands",7
"3824",64,0.784638724474102,"Solomon Islands",7
"3825",65,0.789744018984305,"Solomon Islands",7
"3826",66,0.794728288802523,"Solomon Islands",7
"3827",67,0.799594402906451,"Solomon Islands",7
"3828",68,0.804345162262595,"Solomon Islands",7
"3829",69,0.808983301438527,"Solomon Islands",7
"3830",70,0.813511490176923,"Solomon Islands",7
"3831",71,0.817932334932281,"Solomon Islands",7
"3832",72,0.822248380371211,"Solomon Islands",7
"3833",73,0.826462110837166,"Solomon Islands",7
"3834",74,0.830575951780446,"Solomon Islands",7
"3835",75,0.834592271154295,"Solomon Islands",7
"3836",76,0.838513380777922,"Solomon Islands",7
"3837",77,0.842341537667189,"Solomon Islands",7
"3838",78,0.846078945333768,"Solomon Islands",7
"3839",79,0.849727755053497,"Solomon Islands",7
"3840",80,0.853290067104667,"Solomon Islands",7
"3841",1,0.314971699572373,"Taiwan",6
"3842",2,0.530736227613237,"Taiwan",6
"3843",3,0.678541035549639,"Taiwan",6
"3844",4,0.779791511925344,"Taiwan",6
"3845",5,0.849150953674481,"Taiwan",6
"3846",6,0.896664134174501,"Taiwan",6
"3847",7,0.929212007460341,"Taiwan",6
"3848",8,0.951508221779874,"Taiwan",6
"3849",9,0.966781759581154,"Taiwan",6
"3850",10,0.977244565222681,"Taiwan",6
"3851",11,0.984411883189002,"Taiwan",6
"3852",12,0.989321698834094,"Taiwan",6
"3853",13,0.992685061500865,"Taiwan",6
"3854",14,0.994989060112205,"Taiwan",6
"3855",15,0.996567364365119,"Taiwan",6
"3856",16,0.99764854744505,"Taiwan",6
"3857",17,0.998389188452746,"Taiwan",6
"3858",18,0.998896548503476,"Taiwan",6
"3859",19,0.999244104496732,"Taiwan",6
"3860",20,0.999482190188095,"Taiwan",6
"3861",21,0.999645285624606,"Taiwan",6
"3862",22,0.999757010614287,"Taiwan",6
"3863",23,0.999833545394083,"Taiwan",6
"3864",24,0.99988597388421,"Taiwan",6
"3865",25,0.999921888883696,"Taiwan",6
"3866",26,0.999946491674754,"Taiwan",6
"3867",27,0.999963345282898,"Taiwan",6
"3868",28,0.999974890481441,"Taiwan",6
"3869",29,0.999982799269177,"Taiwan",6
"3870",30,0.999988217012598,"Taiwan",6
"3871",31,0.999991928320166,"Taiwan",6
"3872",32,0.999994470670882,"Taiwan",6
"3873",33,0.999996212253072,"Taiwan",6
"3874",34,0.999997405286159,"Taiwan",6
"3875",35,0.999998222547588,"Taiwan",6
